Mac-ID,SMILES,Avg-B-Score,Avg-Res-Growth,Active
MAC-0041138,"N1(C(=O)C2(c3c1ccc(c3)Br)OCCO2)CN1CCCCC1	",-3.797,0.922,0
MAC-0164924,"n12c(nc(cc1=O)C)SCOC2	",-0.5,1.032,0
MAC-0041144,"N1(N=C(/C(=C\Nc2ccc(OC(F)(F)F)cc2)/C1=O)C)c1ccc(cc1)C	",1.968,1.07,0
MAC-0041147,"N1C(=O)C(SCC1C(=O)OCC)CC(=O)Nc1ccc(OC(F)(F)F)cc1	",-1.506,1.043,0
MAC-0041150,"N1(C(=O)C2C3(C4C(=O)N(C(=O)C4C(C2C1=O)C(=C3)C)c1ccc(cc1)OC)C)c1ccc(cc1)OC	",-1.276,1.0205,0
MAC-0041152,"C(Oc1ccc(NC(=O)NCCC2=CCCCC2)cc1)(F)(F)F	",7.618,1.1535,0
MAC-0041153,"C\1(=C(\C#N)/NCCC2=CCCCC2)/C(=O)c2c(C1=O)cccc2	",1.6035,1.1195,0
MAC-0041154,"C(=O)(/C=C/C(=O)O)NCCC1=CCCCC1	",0.1825,0.998,0
MAC-0041157,"c1c(c2c(oc1=O)cccc2)NCCC1=CCCCC1	",-1.0135,0.911,0
MAC-0041163,"c1(cc2c(cc(cc2)OC)cc1)C(C(=O)OCC)C	",0.5285,0.998,0
MAC-0041166,"C(=O)(NCc1ccccc1)C(c1cc2c(cc(cc2)OC)cc1)C	",-0.389,0.987,0
MAC-0164934,"C1(=CCCCC1)CCNC(=S)NNC	",-3.2785,0.9675,0
MAC-0041168,"C(=C\1/c2c(cc(cc2)OC)CCC1)(\C(=O)OCC)/C#N	",3.3795,1.039,0
MAC-0041170,"N1(C(=O)C2(CC1=O)c1c(CCC2)cccc1)CN1CCOCC1	",-0.407,0.9865,0
MAC-0164937,"c12C(CCc1cccc2)(CC#N)C#N	",0.943,1.062,0
MAC-0164938,"c12C(CCCc1cc(cc2)OC)(CC#N)C#N	",0.8415,0.979,0
MAC-0041173,"N1(C(=O)C2(CC1=O)c1c(CC2)cccc1)CN1CCSCC1	",0.0975,0.8995,0
MAC-0041175,"C(=N\NC(=O)Cc1c(Cl)cccc1)(/C(=O)O)\c1ccccc1	",1.43,0.983,0
MAC-0041178,"C1(C(=O)c2c(C1=O)cccc2)(NC(=O)Cc1c(Cl)cccc1)O	",2.31,0.998,0
MAC-0041187,"c1(C(N2CCCCC2)c2ccc(C(F)(F)F)cc2)c(cc2c(c1)OCO2)O	",0.282,0.9905,0
MAC-0041189,"C1(=Cc2c(OC1c1ccc(cc1)F)c(cc(c2)Cl)Cl)[N+](=O)[O-]	",-5.1895,0.8845,0
MAC-0041191,"[N+](=O)(/C=C/c1cc(Oc2ccccc2)ccc1)[O-]	",-32.4665,0.49,1
MAC-0041192,"[N+](=O)(/C=C/c1cc(F)ccc1)[O-]	",-54.548,0.2215,1
MAC-0041195,"N1(C(SC(=N1)Nc1ccccc1)(C)C)C(=O)C(C)(C)C	",-0.6465,0.987,0
MAC-0041205,"C1(C2CC3CC1CC(C2)C3)(C#N)CC#N	",-2.8365,0.888,0
MAC-0041206,"C(=O)(N(Cc1ccccc1)CCOc1c(NC(=O)C)cccc1)c1ccc(cc1)Cl	",1.2545,1.0095,0
MAC-0041207,"C(=S)(N(Cc1ccccc1)CCOc1c(NC(=O)C)cccc1)NCCC1=CCCCC1	",2.2345,1.025,0
MAC-0041208,"o1c(=O)c2c(nc1OCC)ccc(c2)C	",-0.855,1.0055,0
MAC-0041213,"N1=C(CC(N1C)c1ccc(C(F)(F)F)cc1)c1cc2c(cc1)cccc2	",4.382,1.0545,0
MAC-0041227,"C1(=Cc2c(cc(cc2OC)OC)OC)C(=O)OC(OC1=O)(C)C	",1.4645,1.017,0
MAC-0041231,"C1(=O)NC2(Oc3c1cccc3)CCN(CC2)CC	",-1.6825,1.0245,0
MAC-0041233,"N1(C(=O)CC(C1=O)Nc1ccc(cc1)OC)c1ccc(cc1)OC	",-2.2805,0.9755,0
MAC-0041236,"N1(C(=O)C=C(C1=O)Nc1ccc(cc1)OC)c1ccc(cc1)OC	",1.122,0.956,0
MAC-0164956,"[N+](=O)(/C=C/c1c(c(OC)ccc1)OC)[O-]	",-31.9285,0.536,1
MAC-0041244,"C(c1ccc(NCC(=O)OCC)cc1)(F)(F)F	",-0.294,1.0015,0
MAC-0041250,"C(=O)(/C=C/C(=O)O)Nc1ccc(OCc2ccccc2)cc1	",-0.692,1.02,0
MAC-0041256,"N1(C(=O)CN(C(=O)C1)/N=C/c1cnccc1)c1cc(cc(c1)Cl)Cl	",2.229,1.0355,0
MAC-0164960,"C12(C3CC4CC1CC(C3)C4)CC(ON2C)COC(=O)c1cc(cc(c1)Cl)Cl	",-1.0395,0.9905,0
MAC-0041261,"C(=C\C(=O)c1ccc(cc1)F)(\C(=O)c1ccccc1)/c1ccccc1	",6.288,1.1535,0
MAC-0041262,"c1(csc2c1cccc2)C/N=C/c1c(O)cccc1	",-1.408,0.9905,0
MAC-0041265,"C(C(=O)c1ccccc1)(CC(=O)c1ccc(cc1)OC)c1ccccc1	",2.897,0.9865,0
MAC-0041269,"C12(C(=C(OC3=C1C(=O)CC(C3)(C)C)N)C#N)C(=O)c1c(C2=O)cccc1	",1.1865,1.024,0
MAC-0041274,"C12(C(=C(OC(=C1C#N)N)C)C(=O)OCCOC)C(=O)Nc1c2cccc1	",0.754,1.0205,0
MAC-0041278,"N1(C(=O)CC(C1=O)Sc1sccc1)c1ccc(cc1)F	",-0.2045,1.0285,0
MAC-0041281,"n1n(c2c(n1)cccc2)CNc1ccc(OC(F)(F)F)cc1	",-0.526,0.998,0
MAC-0041293,"C(=O)(/C=C/C(=O)O)Nc1ccccc1	",0.5605,1.017,0
MAC-0041305,"N1(C(SCC1=O)c1ccncc1)Cc1ccc(F)cc1	",-0.096,1.062,0
MAC-0041306,"N1(C(SCC1=O)c1ncccc1)Cc1ccc(F)cc1	",0.845,1.0475,0
MAC-0041307,"c1(oc2c(c1)cccc2)CC(=O)NCc1ccc(F)cc1	",-4.313,0.9065,0
MAC-0041310,"C(=C\C(=O)c1occc1)(\C(=O)c1ccccc1)/c1ccccc1	",-0.155,1.028,0
MAC-0041311,"C(=C\C(=O)c1sccc1)(/C(=O)c1ccccc1)\c1ccccc1	",2.973,1.077,0
MAC-0041314,"n1(c(=S)[nH]nn1)Cc1ccc(F)cc1	",-1.3705,1.036,0
MAC-0041315,"n1(c(=O)n(sc1=O)c1ccc(cc1)C)Cc1ccc(F)cc1	",-1.107,1.013,0
MAC-0041319,"N1/C(=N/N=C/c2cc(cc(c2)OC)OC)/SCCC1=O	",0.155,1.036,0
MAC-0041321,"C12(N(OC(C2)COS(=O)(=O)c2ccc([N+](=O)[O-])cc2)C)C2CC3CC1CC(C2)C3	",0.845,1.1005,0
MAC-0041330,"C(=O)(Nc1c(OC(=O)c2ccccc2)cc(cc1)C)c1ccccc1	",0.345,1.0515,0
MAC-0041332,"n1c(oc2c1ccc(c2)C)c1ccc(C(F)(F)F)cc1	",1.3315,0.998,0
MAC-0041334,"c1(nc2c(o1)ccc(c2)C)c1sccc1	",-1.483,1.0205,0
MAC-0164981,"c1(NC(=O)CCC(=O)O)ccccn1	",-1.6395,1.021,0
MAC-0041338,"N1(c2nccc(c2)C)C(=O)CCC1=O	",0.9635,1.081,0
MAC-0041339,"N(C(=O)COCC(=O)O)c1ncccc1	",-0.8465,1.0285,0
MAC-0041345,"C(=O)(/C=C/C(=O)O)NCc1ccc(cc1)OC	",0.207,1.0475,0
MAC-0041350,"C1(=O)/C(=C/C2CCCCC2)/CCCc2c1cccc2	",-1.1765,1.0815,0
MAC-0041358,"C1(C(CC(=CC1=O)c1ccc(cc1)OC)c1cc2c(cc1)cccc2)(C(=O)OCC)CCC#N	",11.9615,1.1375,0
MAC-0041360,"c1(cc(c(=O)oc1C)NC(=O)c1ccccc1)C(=O)c1ccccc1	",-0.781,0.882,0
MAC-0041373,"N(=C\c1cnccc1)/Nc1ccccc1	",-0.714,0.939,0
MAC-0041374,"N1(C(=S)SCN(C1)Cc1ccncc1)Cc1ccncc1	",-3.3065,0.8855,0
MAC-0041375,"N1(C(=S)SCN(C1)Cc1cnccc1)Cc1cnccc1	",0.302,0.977,0
MAC-0041389,"N1=C2C(C(N1C)c1sccc1)CCCc1c2cccc1	",-0.4155,0.977,0
MAC-0000804,"C(=O)(NNc1ccccc1)N	",-1.205,1,0
MAC-0041395,"C(=C\c1sccc1)(/C(=O)Nc1ccc(F)cc1)\NC(=O)c1ccccc1	",4.1095,1.126,0
MAC-0041397,"c1(nc(nn1c1ccccc1)O)c1sccc1	",1.1935,0.988,0
MAC-0164995,"n1(c(c2cccs2)nc(n1)OS(=O)(=O)c1ccc(cc1)OC)c1ccccc1	",7.202,1.0155,0
MAC-0041401,"c1(nc(n(n1)c1ccccc1)c1ccc(C(C)(C)C)cc1)OS(=O)(=O)c1ccc(cc1)Cl	",1.289,0.9845,0
MAC-0041415,"C1(=O)C(C(C=C(N1)c1ccc(cc1)CC(C)C)c1ccc(C#N)cc1)C(=O)N	",0.6685,0.958,0
MAC-0041417,"C\1(=N/c2ccc(cc2)OC)/N(N=C(C(C)(C)C)CS1)C	",-3.861,0.9275,0
MAC-0041421,"[N+](=O)(/C=C/c1ccc(OCc2ccccc2)cc1)[O-]	",-2.494,0.958,0
MAC-0041426,"C(=Cc1ccc(cc1)OCC=C)(C#N)C#N	",-1.4735,1.0075,0
MAC-0041437,"C1(=NN(C(S1)c1ccc(cc1)F)C(=O)C)N(/N=C/c1ccc(F)cc1)C(=O)C	",-0.289,1.073,0
MAC-0165002,"c1(c2nnc(o2)N)ccc(cc1)C(C)(C)C	",-0.3825,0.9315,0
MAC-0041449,"n12c(nc3c2cccc3)C(OCN(C1)c1ccc(cc1)OC)C	",-0.6705,0.866,0
MAC-0041452,"c1(c(NC(=O)/C=N/Nc2ccccc2)cccc1)C(=O)O	",0.5,0.9385,0
MAC-0041453,"n12c(nc3c2cccc3)CSCN(C1)c1ccc(cc1)OC	",0.074,0.916,0
MAC-0041459,"c1(/C(=C/c2ccc(C(F)(F)F)cc2)/C#N)csc2c1cccc2	",3.918,1.011,0
MAC-0041461,"N1(C(=O)c2c(C1=O)cccc2[N+](=O)[O-])c1ccc(OC(F)(F)F)cc1	",0.133,0.9655,0
MAC-0041466,"C(=C\N(C)C)/C(=S)c1sccc1	",-0.34,0.992,0
MAC-0041467,"[N+](=O)(/C=C/c1ccc(NC(=O)C)cc1)[O-]	",-26.441,0.649,1
MAC-0041471,"C(=C\c1c2c(ccc1)cccc2)(\C(=S)N)/C#N	",-8.928,0.7825,0
MAC-0041472,"C(=S)(NCc1c(OC)cccc1)NN	",-1.1915,0.8355,0
MAC-0041477,"C(=S)(NCc1ccc(cc1)C)NCCO	",0.6035,0.92,0
MAC-0041478,"C1(=NCCS1)NCc1ccc(cc1)C	",-0.9665,0.8815,0
MAC-0041485,"s1c(n[nH]c1=S)NCc1ccc(cc1)OC	",-0.8955,0.92,0
MAC-0041487,"N1=C(SC(=O)/C/1=C/c1ccc(C(F)(F)F)cc1)c1ccccc1	",10.8895,1.107,0
MAC-0041493,"N1C(=N)SC(C1=O)CC(=O)Nc1c2c(ccc1)cccc2	",-0.155,0.973,0
MAC-0041498,"s1c(nnc1SC)/N=C/c1c(c(OCC)ccc1)O	",1.9705,1.0535,0
MAC-0041509,"N(C(=S)Nc1cnccc1)C(=O)c1ccccc1	",-3.2325,0.8855,0
MAC-0041512,"C1(=NCCNC(=O)c2c1cccc2)c1ccccc1	",-1.8245,0.8435,0
MAC-0041520,"n1(nc(c2c(c1=O)cccc2)c1ccc(cc1)Cl)CN1CCOCC1	",-1.206,0.9085,0
MAC-0041522,"N1(C(=O)C(CC1=O)c1ccc(NC(=O)C(F)(F)F)cc1)c1ccc(OC(F)(F)F)cc1	",0.3315,0.916,0
MAC-0041524,"c1(c2c([nH]c(=O)c1C#N)CCc1c2ccc(c1)OC)c1cc(OC)ccc1	",17.23,1.206,0
MAC-0041530,"C1(=O)C(=C2SCCCS2)C(=NN1c1ccc(cc1)C)C	",0.155,0.9615,0
MAC-0041533,"c1(c(oc2c1cccc2)C)CC(=O)Nc1ccc(OC(F)(F)F)cc1	",1.0215,1.0075,0
MAC-0041536,"C\1(=C\c2ccc(cc2)OCC=C)/C(=O)C2CCN1CC2	",-0.155,1.0385,0
MAC-0041557,"n1(nnc2c(c1=O)cccc2)OC(=O)c1cc(N2C(=O)C=CC2=O)ccc1	",-1.2645,0.893,0
MAC-0041562,"C1(=O)/C(=C/c2cc3c(OCO3)cc2)/CCCc2c1cccc2	",0.0615,0.851,0
MAC-0041566,"N1(C(=O)CC(C1=O)CC=C)c1ccc(cc1)Cl	",1.078,0.92,0
MAC-0041569,"c1(c([nH]c(=S)[nH]c1=O)c1cnccc1)C#N	",-0.0615,0.889,0
MAC-0041574,"C\1(=C/c2ccc(C#N)cc2)/C(=O)C(CC1)CCCCCCC	",1.5425,0.9505,0
MAC-0041575,"c1(c([nH]c(=S)[nH]c1=O)c1ccncc1)C#N	",-0.4735,0.9315,0
MAC-0041578,"C1(=C(OC2=C(C1c1ccc(cc1)OCC=C)C(=O)CC(C2)(C)C)N)C#N	",0.352,0.977,0
MAC-0000807,"c12c(n(c(=O)n(c1=O)C)C)NCN(C2)C1CC1	",-0.8655,1.0075,0
MAC-0165034,"C1(=NN(/C(=N\c2ccc(cc2)OC)/SC1)CCO)c1ccc(cc1)[N+](=O)[O-]	",-0.934,0.9085,0
MAC-0041606,"n12c(=C(C(C(=C1N)C(=O)OCC)c1ccccc1)C(=O)OCC)s/c(=C/c1ccccc1)/c2=O	",2.202,0.893,0
MAC-0041612,"N1(C(=O)c2ccccc2)c2c(C=CC1C#N)cccc2	",-0.0515,0.916,0
MAC-0041614,"N1C2(SCC1=O)CCCCC2	",-0.0075,0.9005,0
MAC-0041619,"n1n(c(=O)ccc1O)CCO	",-0.5285,0.9315,0
MAC-0041621,"N1(C2(SCC1=O)CCCCC2)c1cc(c(cc1)C)C	",0.287,0.954,0
MAC-0041625,"n1n(c(=O)c2c(c1O)cccc2)CCO	",0.0905,0.985,0
MAC-0041627,"n1n(c(=O)c2c(c1O)nccc2)CCO	",0.293,1.0345,0
MAC-0041628,"N1=C(c2ccc(cc2)F)CCCN1C(=S)NCc1ccccc1	",6.5125,1.069,0
MAC-0041630,"N1=C(c2ccc(cc2)F)CCCN1C(=S)Nc1ccc(cc1)C(C)C	",5.559,0.9925,0
MAC-0041631,"S1(=O)(=O)C(N(C(=O)C1)CCCCCCCCCCCC)c1cnccc1	",5.431,1.046,0
MAC-0000809,"C\1(=C\c2ccc(Cl)cc2)/C(=O)c2c(CC1)cccc2	",-1.169,0.9315,0
MAC-0041637,"n1(c(=O)c(cc(n1)O)C)c1ccccc1	",-7.3135,0.878,0
MAC-0165047,"C12=C(c3c(C1Sc1c(C2=O)cccc1)ccc(c3)Cl)c1ccccc1	",1.169,1.015,0
MAC-0041644,"S(=O)(=O)(Nc1c(c2nc3c(c(=O)o2)cccc3)cccc1)c1ccc(cc1)F	",-2.0535,1,0
MAC-0041659,"[N+](=O)(c1ccc(N/N=C(/CC(=O)OCC)\C)cc1)[O-]	",-2.1265,1.046,0
MAC-0041662,"c1(n(nc(c1C(=S)SCCC)C)c1ccccc1)O	",0.2495,0.962,0
MAC-0165051,"c1(c2ccccn2)cccs1	",-2.9835,0.851,0
MAC-0165052,"c1(c2c(C(=O)O)cccc2)c(C(=O)O)cccc1	",-1.0265,0.9355,0
MAC-0165053,"C(=C)(C(C(=O)O)CC(=O)O)C(=O)O	",0,0.9355,0
MAC-0165054,"c12c3c4c(c1cccc2ccc3)cccc4	",11.1545,1.1415,0
MAC-0165055,"C1(C(=CC(=O)CC1(C)C)C)(/C=C/C(=C/C(=O)O)/C)O	",-0.1765,0.981,0
MAC-0165056,"n1c(scc1CC(=O)OCC)N	",0.138,1.019,0
MAC-0165057,"c1(n(c(=S)[nH]n1)C)C(F)(F)F	",1.3225,1.0845,0
MAC-0165058,"C12(OCCO1)CCC(=O)CC2	",3.5475,1.042,0
MAC-0165059,"C(=O)(NC(C(=O)OC)Cc1ccccc1)C(CC(=O)O)N	",1.2555,0.9465,0
MAC-0165060,"c1(ncc(o1)c1ccccc1)c1ccccc1	",-0.0895,0.9805,0
MAC-0165061,"C(=O)(NC(CC(=O)N)C(=O)O)OC(C)(C)C	",0.4665,0.973,0
MAC-0165062,"c1(ccc(cc1)[N+](=O)[O-])CC(=O)O	",-0.8415,0.9925,0
MAC-0010594,"C(=N\OC(=O)OCC)(\C(=O)c1ccccc1)/c1ccccc1	",-1.284,0.996,0
MAC-0165064,"c1(cc2c(cc(cc2)OC)cc1)[C@@H](C(=O)O)C	",0.134,1.05,0
MAC-0165065,"C(C(=O)OCc1ccccc1)(C(=O)O)c1ccccc1	",-0.491,1.088,0
MAC-0165066,"n1c(c2ncccc2)cccc1	",0.357,0.965,0
MAC-0165067,"n1ccc(c2ccncc2)cc1	",-0.212,0.9075,0
MAC-0165068,"n1c(c(cnc1O)Br)O	",0.5405,0.9685,0
MAC-0165069,"c1(c(=O)[nH]c(=O)[nH]c1)[N+](=O)[O-]	",-0.4645,0.9495,0
MAC-0165070,"[N+](=O)(c1ccc(NC(=O)[C@H](N)CSCc2ccccc2)cc1)[O-]	",0.4645,0.9915,0
MAC-0165071,"[N+](=O)(c1c(ncnc1O)O)[O-]	",1.561,1.03,0
MAC-0165072,"c1([N+](=O)[O-])oc(cc1)C(=O)OC	",-3.143,1.0035,0
MAC-0165073,"c1(c(oc(n1)S)c1ccccc1)c1ccccc1	",-4.0855,1.0725,0
MAC-0165074,"c12c(cc(cc1C(=O)C)C(C)(C)C)C(CC2)(C)C	",3.4695,0.984,0
MAC-0165075,"C(=O)(C(N)CCCCN)OCC	",0.662,0.8925,0
MAC-0165076,"c12c(nccc1cc(OC)c(c2)OC)Cc1cc(OC)c(cc1)OC	",-0.2335,0.9305,0
MAC-0165077,"C12=C(C(=O)C=C[C@@]2(CC[C@@H]2[C@@H]1OC(=O)[C@H]2C)C)C	",0.343,0.934,0
MAC-0165078,"C(C(=O)O)(Oc1ccc(Cl)cc1)(C)C	",-0.8145,0.946,0
MAC-0165079,"n1c(C(=O)O)cccc1C(=O)O	",-0.88,0.965,0
MAC-0165080,"N12[C@@H]([C@@H](C1=O)N)SC([C@@H]2C(=O)O)(C)C	",-1.1735,1.007,0
MAC-0165081,"[N+](=O)(c1ccc(cc1)CO/N=C(\C1CC1)/c1ccc(cc1)Cl)[O-]	",3.285,1.157,0
MAC-0165082,"C(=O)(c1c(C(=O)O)cccc1)OC(C#C)/C=C/C	",-0.824,0.9305,0
MAC-0165083,"C1(=CCCN(C1)C)C(=O)OC	",-1.346,0.869,0
MAC-0165084,"C1(=O)C(=O)C(C(=O)C1c1ccccc1)c1ccccc1	",0.2165,0.9455,0
MAC-0165085,"n12c(c(cn1)C(=O)N)NCC=C2c1cc(C(F)(F)F)ccc1	",-0.655,0.9265,0
MAC-0165086,"c1(c(OC(=O)C)c(ccc1)C)C(=O)O	",-0.145,0.965,0
MAC-0165087,"S(=O)(=O)(c1ccc(cc1)C)ONCCN	",0.2275,0.992,0
MAC-0165088,"C12(C(C3C(C4(C(=CC3)CC(OC(=O)C)CC4)C)CC2)CCC1C(=O)C)C	",1.449,1.057,0
MAC-0165089,"C(Oc1ccc(CC(=O)O)cc1)(F)(F)F	",1.078,1.1335,0
MAC-0165090,"c1(c2ccc(C(=O)CC)cc2)c(F)cccc1	",0.466,0.9185,0
MAC-0165091,"c1(c([N+](=O)[O-])ccc(c1)NC(=O)C)C(=O)O	",-0.2555,0.8575,0
MAC-0165092,"c1(cc(Cl)ccc1)N(CCO)CCO	",0.783,0.923,0
MAC-0165093,"S1(=O)(=O)c2cc(S(=O)(=O)N)c(C(F)(F)F)cc2NCN1	",0.13,0.9075,0
MAC-0165094,"C(=O)(c1cc(Cl)ccc1)c1ccccc1	",-1.1605,0.919,0
MAC-0165095,"c1(c(ccs1)O)C(=O)OC	",-0.9405,0.942,0
MAC-0165096,"C(=O)(Nc1cc(c(cc1C)N)OC)c1ccccc1	",-0.1375,1.0035,0
MAC-0022029,"[C@H]1([C@H]([C@@H]([C@H](OC1O)CO)O)O)NC(=O)C	",2.939,1.13,0
MAC-0165098,"n12nc(ccc1nnc2C)c1cc(N(C(=O)C)C)ccc1	",-1.176,0.8885,0
MAC-0165099,"n1(c(nnn1)S)c1cc(NC(=O)C)ccc1	",0.055,0.8575,0
MAC-0165100,"C(C(=O)NC(C(=O)OC)Cc1cc(c(c(c1)Br)O)Br)(F)(F)F	",-0.926,0.8925,0
MAC-0165101,"C(=O)(N[C@@H](C(=O)O)C(C)C)OCc1ccccc1	",0.6795,0.915,0
MAC-0165102,"n1c(c[nH]c1CCCC)CO	",-0.6975,0.9225,0
MAC-0165103,"C(=O)(C1CCC(c2ccc(cc2)Cl)CC1)O	",1.257,0.9725,0
MAC-0165104,"C(=O)(N[C@H](C(=O)O)Cc1ccc(cc1)O)OCc1ccccc1	",1.688,1.0265,0
MAC-0165105,"N1(C(=O)OC(C)(C)C)[C@H](C(=O)O)CSC1	",0.088,1.084,0
MAC-0165106,"C(=O)(N1[C@@H](C(=O)O)CCCC1)OC(C)(C)C	",0.1605,0.896,0
MAC-0165107,"c12c(sc(c2N)C#N)nc(cc1C(F)(F)F)c1ccccc1	",3.412,0.896,0
MAC-0104295,"c12c(c(ccc1cc(cc2)Br)OC)CC#N	",3.1545,0.942,0
MAC-0165109,"c1(c2[nH]ccc2ccc1)C(=O)NN	",-0.6605,0.8805,0
MAC-0165110,"c1[nH]c(nc1C(=O)O)c1ccccc1	",-0.3035,0.915,0
MAC-0165111,"c1c2ncsc2cc(C(=O)Nc2ccccc2C)c1	",-0.8075,0.9265,0
MAC-0165112,"N1(C(=O)c2ccc3ncsc3c2)CCOCC1	",0.3475,0.992,0
MAC-0165113,"c1c(ccc(c1)C(=O)N1C=CC(=NCC1)C(F)(F)F)F	",-0.2425,1.065,0
MAC-0165114,"c1cncc(c1N(C)C)C(C(F)(F)F)O	",-1.0405,0.892,0
MAC-0165115,"C(C1(CC(=O)O)CCCCC1)C(=O)NCc1cc(ccc1)Cl	",1.4865,0.8805,0
MAC-0165116,"n1cc(c(n1c1ccccc1)C)C(=O)NCc1c(onc1c1ccccc1)C	",0,0.907,0
MAC-0165117,"c1(c(c(no1)c1ccccc1)CNC(=O)c1ccccc1)C	",-0.5,0.896,0
MAC-0165118,"O=S(=O)(c1ccccc1)NCc1c(onc1c1ccccc1)C	",1.943,0.961,0
MAC-0165119,"O=S(=O)(c1ccc2c(c1)CCO2)NCc1c(onc1c1ccccc1)C	",1.306,0.973,0
MAC-0165120,"c1cc(sc1S(=O)(=O)NCc1c(onc1c1ccccc1)C)c1ncccc1	",-0.9205,0.988,0
MAC-0165121,"O=S(=O)(c1c(C)nc(s1)C)NCc1c(onc1c1ccccc1)C	",-0.082,1.0805,0
MAC-0165122,"O=S(=O)(c1ccc2c(c1)OCCN2C)NCc1c(onc1c1ccccc1)C	",0.424,0.915,0
MAC-0165123,"O=S(=O)(c1cnn(c1C)c1ccccc1)NCc1c(onc1c1ccccc1)C	",-1.5075,0.838,0
MAC-0165124,"s1ccn2c1nc(Cl)c2S(=O)(=O)NCc1c(onc1c1ccccc1)C	",0.474,0.9185,0
MAC-0165125,"N(C(=O)Nc1cc(ccc1)Cl)Cc1c(onc1c1ccccc1)C	",1.117,0.923,0
MAC-0165126,"N(C(=O)NC1CCN(CC1)C(=O)OCc1ccccc1)Cc1c(onc1c1ccccc1)C	",1.912,0.965,0
MAC-0165127,"c1(c(C)noc1c1ccccc1)NC(=O)NCc1c(onc1c1ccccc1)C	",0.0465,0.9575,0
MAC-0165128,"c1(c2c(CNC(=O)C3CCN(CC3)C(=O)C)c(on2)C)ccccc1	",-0.818,0.9915,0
MAC-0165129,"n1c(ccc2c1ccc(c2)NC(=O)C1CCN(C(=O)C)CC1)C	",-0.6175,1.076,0
MAC-0165130,"c1c(sc2ccccc12)CNC(=O)C1CCN(C(=O)C)CC1	",-3.646,0.9845,0
MAC-0165131,"n1cc(oc1)c1ccc(NC(=O)C2CCN(C(=O)C)CC2)cc1	",-8.473,0.8615,0
MAC-0165132,"CC(=O)N1CCC(CC1)C(=O)Nc1ccc(cc1)OCC	",-6.339,0.9455,0
MAC-0165133,"C1COc2c(O1)cc(cc2)c1nc(c2nc3c(s2)cccc3)cs1	",-1.657,1.011,0
MAC-0165134,"c1c(c2ccccc2s1)c1csc(n1)c1ccc2OCCOc2c1	",3.749,1.1225,0
MAC-0165135,"c1c(scc1)c1csc(c2ccc3OCCOc3c2)n1	",5.0455,1.161,0
MAC-0165136,"c1c(cc2c(c1)OCCCO2)c1csc(n1)c1ccc2OCCOc2c1	",6.506,1.234,0
MAC-0165137,"c1(c2cnn(c2C)c2ccccc2)csc(n1)c1ccc2OCCOc2c1	",1.657,1.2415,0
MAC-0165138,"c1(c2coc3c2cccc3)csc(c2ccc3OCCOc3c2)n1	",6.592,1.115,0
MAC-0165139,"c1c(c2ccccc2)noc1c1csc(n1)c1ccc2OCCOc2c1	",6.747,1.069,0
MAC-0165140,"C(c1cc(NC(=O)NNC(=O)c2[nH]ccc2)ccc1)(F)(F)F	",-0.798,1.0035,0
MAC-0165141,"c1(Nc2c(cccc2)OC)snc2c1cc([nH]2)C(=O)c1ccc(cc1)C	",0.436,1.0185,0
MAC-0165142,"C(=O)(c1c(C)csc1NC(=O)CSCc1c(cccc1F)Cl)OC	",-0.436,1.0345,0
MAC-0165143,"c1(n(nnn1)c1ccc(cc1)O)SCC(=O)N1CCN(CC1)c1ccccc1	",-2.807,1.0185,0
MAC-0165144,"C(=O)(CCC(=O)Nc1ccc(cc1)I)N1CCc2c1cccc2	",2.102,1.1415,0
MAC-0165145,"C1=C(SCC(=C1)C(=O)OC)c1ccc(cc1)OC	",-2.6805,1.149,0
MAC-0165146,"n1(c2ccc(cc2)C(=O)OCC)c(=S)[nH]c2c1cccc2	",-1.4325,0.96,0
MAC-0165147,"N1CCN(/C/1=N/c1ccc(cc1)F)C(=S)Nc1ccc(cc1)F	",2.62,0.9705,0
MAC-0165148,"c1(c2ccccc2)cn(/c(=N/n2c(cc(c(c2=O)C#N)C)C)/s1)C1CC2C=CC1C2	",3.3185,1.041,0
MAC-0165149,"O=S(=O)(c1cccc2c1nccc2)N1CCCC1c1ccc(cc1)F	",-0.322,0.9925,0
MAC-0165150,"c1c(S(=O)(=O)N2CCCC2c2ccc(cc2)F)ccc2c1OCCN2C	",-2.31,1.015,0
MAC-0165151,"c1ncoc1c1ccc(cc1)S(=O)(=O)N1CCCC1c1ccc(F)cc1	",0.5625,1.0335,0
MAC-0165152,"O=S(=O)(c1cnc(cc1)Oc1ccccc1)N1CCCC1c1ccc(cc1)F	",0.3775,1.0775,0
MAC-0165153,"c1(cnn(c1C)c1ccccc1)S(=O)(=O)N1CCCC1c1ccc(cc1)F	",-2.206,1.0995,0
MAC-0165154,"C1CCC(N1S(=O)(=O)c1cccc(c2nnc(o2)C)c1)c1ccc(cc1)F	",3.5525,1.0045,0
MAC-0165155,"c1c(sc2c1cccc2)CNC(=O)C1CN(C1)C(c1ccccc1)c1ccccc1	",3.8185,0.9715,0
MAC-0165156,"c1(cccc(c1)C(F)(F)F)NC(=O)n1nc(C(F)(F)F)c2c1ccnc2	",-4.383,0.931,0
MAC-0165157,"O=S(=O)(n1nc(C(F)(F)F)c2c1ccnc2)c1cccc(c1)C(F)(F)F	",-1.5905,0.96,0
